friday,hotelId,price
2017-10-06,41852,112
2017-10-06,4883915,276
2017-10-06,888338,92
2017-10-06,9732709,466
2017-10-06,1709292,133
2017-10-06,1038731,212
2017-10-06,3907784,317
2017-10-06,8171297,680
2017-10-06,7989,270
2017-10-06,14264,138
2017-10-06,984512,191
2017-10-06,6470359,121
2017-10-06,11742576,274
2017-10-06,1348282,173
2017-10-06,6882009,96
2017-10-06,425849,317
2017-10-06,1886693,145
2017-10-06,7422259,279
2017-10-06,26085,166
2017-10-06,9683512,121
2017-10-06,21632,205
2017-10-06,201127,235
2017-10-06,914179,228
2017-10-06,10186970,73
2017-10-06,3977996,204
2017-10-06,6706032,139
2017-10-06,788906,171
2017-10-13,28146,463
2017-10-13,20098,655
2017-10-13,3113039,240
2017-10-13,12084011,171
2017-10-13,537268,686
2017-10-13,5169,348
2017-10-13,3849185,665
2017-10-13,2276,293
2017-10-13,21688,170
2017-10-13,4944634,260
2017-10-13,888830,118
2017-10-13,4836998,205
2017-10-13,116041,165
2017-10-13,10939,303
2017-10-13,1585328,182
2017-10-13,1584661,187
2017-10-13,179,250
2017-10-13,7082613,186
2017-10-13,438636,819
2017-10-13,7606,397
2017-10-13,21364,555
2017-10-13,21208,867
2017-10-13,62755,148
2017-10-13,49091,284
2017-10-13,523228,191
2017-10-13,528337,242
2017-10-13,13891,250
2017-10-13,3872807,133
2017-10-13,574158,313
2017-10-13,62766,119
2017-10-13,4735824,188
2017-10-13,18561,231
2017-10-13,1217618,189
2017-10-13,428403,125
2017-10-13,115911,148
2017-10-13,28126,170
2017-10-13,518026,189
2017-10-13,11196,475
2017-10-13,20515,292
2017-10-13,25875,321
2017-10-13,115923,425
2017-10-13,15411328,219
2017-10-13,10430,255
2017-10-13,2651,181
2017-10-13,559690,145
2017-10-13,447050,188
2017-10-13,9745,240
2017-10-13,201089,163
2017-10-13,47581,249
2017-10-13,27158,657
2017-10-13,470865,282
2017-10-13,523223,215
2017-10-13,15588,613
2017-10-13,5349114,701
2017-10-13,527482,209
2017-10-13,34285,130
2017-10-13,525490,252
2017-10-13,1118954,234
2017-10-13,2816681,199
2017-10-13,5627,275
2017-10-13,807771,286
2017-10-13,578692,392
2017-10-13,7281877,308
2017-10-13,8466215,254
2017-10-13,856595,409
2017-10-13,2479,206
2017-10-13,528338,207
2017-10-13,854775,177
2017-10-13,20210,193
2017-10-13,2156327,173
2017-10-13,559689,144
2017-10-13,523756,368
2017-10-13,10744,371
2017-10-13,8563,406
2017-10-13,535667,219
2017-10-13,7733871,173
2017-10-13,8161,195
2017-10-13,21352,373
2017-10-13,914263,148
2017-10-13,8035714,538
2017-10-13,6232954,209
2017-10-13,14736047,183
2017-10-13,5244458,183
2017-10-13,888733,156
2017-10-13,25926,208
2017-10-13,1183908,191
2017-10-13,329968,154
2017-10-13,847459,194
2017-10-13,1742184,234
2017-10-13,2605,155
2017-10-13,5685761,244
2017-10-13,455821,384
2017-10-13,6511543,285
2017-10-13,909545,185
2017-10-13,15118004,214
2017-10-13,888528,229
2017-10-13,801796,255
2017-10-13,891035,259
2017-10-13,7049006,165
2017-10-13,900931,111
2017-10-13,1058226,167
2017-10-13,16413,260
2017-10-13,447037,164
2017-10-13,5459142,217
2017-10-13,6473,245
2017-10-13,21659,217
2017-10-13,3231188,180
2017-10-13,527232,178
2017-10-13,6516748,341
2017-10-13,7192,209
2017-10-13,5261444,229
2017-10-13,5210931,166
2017-10-13,14849368,212
2017-10-13,16150,296
2017-10-13,84048,154
2017-10-13,12332,179
2017-10-13,24388,193
2017-10-13,14632225,233
2017-10-13,3551,307
2017-10-13,544087,291
2017-10-13,8763846,92
2017-10-13,431650,214
2017-10-13,462335,413
2017-10-13,582065,216
2017-10-13,900985,129
2017-10-13,2023296,175
2017-10-13,899176,506
2017-10-13,2752030,164
2017-10-13,387893,175
2017-10-13,6490,242
2017-10-13,1402870,181
2017-10-13,1381705,128
2017-10-13,4661230,306
2017-10-13,8765476,136
2017-10-13,571680,216
2017-10-13,436250,288
2017-10-13,582415,120
2017-10-13,1112611,463
2017-10-13,4278,347
2017-10-13,888718,212
2017-10-13,26145,144
2017-10-13,889177,134
2017-10-13,1402886,241
2017-10-13,8171297,529
2017-10-13,26802,279
2017-10-13,533987,151
2017-10-13,9789,289
2017-10-13,898660,199
2017-10-13,1402005,241
2017-10-13,1160321,125
2017-10-13,7528,395
2017-10-13,3296165,200
2017-10-13,1348046,294
2017-10-13,64749,87
2017-10-13,4923931,205
2017-10-13,55005,170
2017-10-13,1793825,258
2017-10-13,1486728,113
2017-10-13,598182,180
2017-10-13,2379978,273
2017-10-13,10947164,247
2017-10-13,20124,189
2017-10-13,23016,442
2017-10-13,7238,117
2017-10-13,25578,399
2017-10-13,9732709,420
2017-10-13,1144039,224
2017-10-13,55000,276
2017-10-13,7756241,126
2017-10-13,2543847,225
2017-10-13,3087913,193
2017-10-13,11715,183
2017-10-13,41852,111
2017-10-13,4883915,276
2017-10-13,118126,139
2017-10-13,19058,348
2017-10-13,888338,92
2017-10-13,3907784,317
2017-10-13,1038731,213
2017-10-13,1709292,133
2017-10-13,425849,307
2017-10-13,14264,137
2017-10-13,1653152,427
2017-10-13,984512,191
2017-10-13,914179,216
2017-10-13,6470359,121
2017-10-13,1348282,173
2017-10-13,6882009,96
2017-10-13,11742576,274
2017-10-13,1886693,145
2017-10-13,26085,166
2017-10-13,7422259,279
2017-10-13,3977996,204
2017-10-13,2457204,115
2017-10-13,21632,205
2017-10-13,9683512,121
2017-10-13,201127,235
2017-10-13,10186970,73
2017-10-13,6706032,137
2017-10-13,25596,250
2017-10-20,28146,419
2017-10-20,3113039,234
2017-10-20,12084011,171
2017-10-20,888830,120
2017-10-20,21688,170
2017-10-20,16363485,175
2017-10-20,20098,655
2017-10-20,5169,329
2017-10-20,116041,170
2017-10-20,4836998,205
2017-10-20,1585328,182
2017-10-20,62755,148
2017-10-20,7082613,186
2017-10-20,523228,179
2017-10-20,1584661,187
2017-10-20,3872807,133
2017-10-20,62766,119
2017-10-20,10939,296
2017-10-20,4735824,177
2017-10-20,179,250
2017-10-20,2276,293
2017-10-20,3849185,644
2017-10-20,428403,131
2017-10-20,28126,174
2017-10-20,115911,148
2017-10-20,13891,250
2017-10-20,518026,189
2017-10-20,537268,686
2017-10-20,559690,145
2017-10-20,2651,181
2017-10-20,49091,284
2017-10-20,1217618,189
2017-10-20,528337,265
2017-10-20,438636,753
2017-10-20,574158,304
2017-10-20,7606,397
2017-10-20,25875,298
2017-10-20,15411328,219
2017-10-20,10430,262
2017-10-20,18561,226
2017-10-20,527482,209
2017-10-20,21208,789
2017-10-20,528338,214
2017-10-20,201089,163
2017-10-20,2479,190
2017-10-20,21364,555
2017-10-20,2816681,199
2017-10-20,1118954,234
2017-10-20,115923,425
2017-10-20,559689,155
2017-10-20,20210,193
2017-10-20,470865,247
2017-10-20,34285,158
2017-10-20,20515,292
2017-10-20,47581,249
2017-10-20,9745,240
2017-10-20,5627,269
2017-10-20,900931,111
2017-10-20,7733871,173
2017-10-20,888733,156
2017-10-20,914263,144
2017-10-20,2156327,167
2017-10-20,807771,286
2017-10-20,854775,171
2017-10-20,447050,188
2017-10-20,7281877,308
2017-10-20,329968,154
2017-10-20,14736047,183
2017-10-20,5349114,607
2017-10-20,11196,475
2017-10-20,8161,204
2017-10-20,847459,194
2017-10-20,27158,607
2017-10-20,15588,555
2017-10-20,5685761,223
2017-10-20,5244458,194
2017-10-20,888528,229
2017-10-20,1742184,219
2017-10-20,7049006,165
2017-10-20,578692,392
2017-10-20,1183908,191
2017-10-20,523756,368
2017-10-20,8763846,96
2017-10-20,525490,310
2017-10-20,523223,252
2017-10-20,3231188,180
2017-10-20,535667,219
2017-10-20,6232954,209
2017-10-20,909545,204
2017-10-20,8466215,244
2017-10-20,2605,181
2017-10-20,6511543,285
2017-10-20,891035,259
2017-10-20,527232,178
2017-10-20,5210931,166
2017-10-20,10744,371
2017-10-20,582415,120
2017-10-20,900985,129
2017-10-20,84048,154
2017-10-20,801796,245
2017-10-20,10546518,143
2017-10-20,12332,179
2017-10-20,7192,209
2017-10-20,64749,88
2017-10-20,387893,161
2017-10-20,16413,280
2017-10-20,6473,240
2017-10-20,14849368,212
2017-10-20,24388,193
2017-10-20,5261444,229
2017-10-20,14632225,223
2017-10-20,21352,373
2017-10-20,856595,435
2017-10-20,5459142,217
2017-10-20,888338,93
2017-10-20,1402870,181
2017-10-20,15118004,199
2017-10-20,1160321,125
2017-10-20,533987,151
2017-10-20,10186970,74
2017-10-20,1486728,113
2017-10-20,898660,183
2017-10-20,8563,379
2017-10-20,889177,134
2017-10-20,1058226,167
2017-10-20,7238,117
2017-10-20,455821,391
2017-10-20,25926,208
2017-10-20,2752030,164
2017-10-20,3551,307
2017-10-20,8035714,551
2017-10-20,447037,164
2017-10-20,544087,291
2017-10-20,1381705,128
2017-10-20,3296165,189
2017-10-20,8765476,136
2017-10-20,55005,170
2017-10-20,6516748,331
2017-10-20,41852,114
2017-10-20,118126,139
2017-10-20,6470359,121
2017-10-20,888503,87
2017-10-20,1402886,241
2017-10-20,2457204,115
2017-10-20,4923931,205
2017-10-20,582065,185
2017-10-20,64071,121
2017-10-20,2023296,181
2017-10-20,1709292,133
2017-10-20,54987,272
2017-10-20,914141,102
2017-10-20,2379978,281
2017-10-20,462335,413
2017-10-20,3087913,193
2017-10-20,6490,232
2017-10-20,1793825,258
2017-10-20,9683512,121
2017-10-20,1402005,241
2017-10-20,1886693,145
2017-10-20,888718,212
2017-10-20,21659,217
2017-10-20,9789,289
2017-10-20,909423,98
2017-10-20,26802,279
2017-10-20,14264,132
2017-10-20,12569241,84
2017-10-20,20124,189
2017-10-20,4482313,98
2017-10-20,1890700,151
2017-10-20,1381713,117
2017-10-20,900646,105
2017-10-20,6706032,136
2017-10-20,55000,267
2017-10-20,6882056,100
2017-10-20,10947164,247
2017-10-20,984512,191
2017-10-20,201127,235
2017-10-20,11042,116
2017-10-20,14657359,98
2017-10-20,115931,120
2017-10-20,21632,205
2017-10-20,7422259,279
2017-10-20,5398121,137
2017-10-20,5376454,128
2017-10-20,1381443,108
2017-10-20,16150,287
2017-10-20,431650,214
2017-10-20,26085,166
2017-10-20,571680,216
2017-10-20,6413161,132
2017-10-20,23016,442
2017-10-20,14898060,158
2017-10-20,14920177,116
2017-10-20,64060,143
2017-10-20,922080,93
2017-10-20,4506301,124
2017-10-20,2543847,225
2017-10-20,6882009,98
2017-10-20,11742576,274
2017-10-20,1402865,199
2017-10-27,28146,402
2017-10-27,12084011,171
2017-10-27,21688,170
2017-10-27,3113039,252
2017-10-27,888830,132
2017-10-27,16363485,175
2017-10-27,20098,655
2017-10-27,116041,170
2017-10-27,4944634,260
2017-10-27,4836998,205
2017-10-27,62766,112
2017-10-27,5169,348
2017-10-27,523228,173
2017-10-27,62755,148
2017-10-27,7082613,186
2017-10-27,3872807,133
2017-10-27,2276,268
2017-10-27,1585328,198
2017-10-27,10939,296
2017-10-27,1584661,204
2017-10-27,179,250
2017-10-27,4735824,182
2017-10-27,428403,131
2017-10-27,115911,148
2017-10-27,16706355,155
2017-10-27,3849185,644
2017-10-27,28126,174
2017-10-27,13891,250
2017-10-27,518026,189
2017-10-27,49091,276
2017-10-27,528337,254
2017-10-27,537268,686
2017-10-27,7606,367
2017-10-27,574158,313
2017-10-27,2651,181
2017-10-27,1217618,189
2017-10-27,34285,130
2017-10-27,438636,753
2017-10-27,25875,298
2017-10-27,10430,255
2017-10-27,201089,163
2017-10-27,15411328,219
2017-10-27,527482,209
2017-10-27,559690,171
2017-10-27,528338,214
2017-10-27,21364,555
2017-10-27,2816681,199
2017-10-27,914263,148
2017-10-27,18561,250
2017-10-27,9745,240
2017-10-27,20210,193
2017-10-27,20515,292
2017-10-27,559689,160
2017-10-27,447050,188
2017-10-27,2479,212
2017-10-27,888733,156
2017-10-27,5627,273
2017-10-27,21208,867
2017-10-27,11196,446
2017-10-27,854775,171
2017-10-27,807771,286
2017-10-27,1118954,227
2017-10-27,329968,154
2017-10-27,900931,116
2017-10-27,14736047,183
2017-10-27,7281877,308
2017-10-27,47581,277
2017-10-27,5244458,183
2017-10-27,2156327,179
2017-10-27,5349114,596
2017-10-27,7733871,168
2017-10-27,8161,204
2017-10-27,847459,194
2017-10-27,27158,607
2017-10-27,15588,555
2017-10-27,115923,496
2017-10-27,1742184,219
2017-10-27,470865,307
2017-10-27,10546518,112
2017-10-27,578692,392
2017-10-27,888528,233
2017-10-27,523756,368
2017-10-27,525490,310
2017-10-27,5685761,246
2017-10-27,8763846,97
2017-10-27,7049006,176
2017-10-27,535667,219
2017-10-27,6232954,209
2017-10-27,8466215,244
2017-10-27,523223,264
2017-10-27,856595,357
2017-10-27,3231188,180
2017-10-27,1183908,216
